# theta1,theta2,theta1_dot,theta2_dot
-2.988969385623931885e-01,3.433464050292968750e+01,3.993034362792968750e-03,-2.876281738281250000e-03
-2.949039041996002197e-01,3.433176422119140625e+01,3.994286060333251953e-03,-2.826690673828125000e-03
-2.909096181392669678e-01,3.432893753051757812e+01,4.460096359252929688e-03,-3.391265869140625000e-03
-2.864495217800140381e-01,3.432554626464843750e+01,4.054695367813110352e-03,-2.571105957031250000e-03
-2.823948264122009277e-01,3.432297515869140625e+01,3.708392381668090820e-03,-2.868652343750000000e-03
-2.786864340305328369e-01,3.432010650634765625e+01,4.120588302612304688e-03,-2.887725830078125000e-03
-2.745658457279205322e-01,3.431721878051757812e+01,4.167348146438598633e-03,-2.895355224609375000e-03
-2.703984975814819336e-01,3.431432342529296875e+01,4.328340291976928711e-03,-2.876281738281250000e-03
-2.660701572895050049e-01,3.431144714355468750e+01,4.902243614196777344e-03,-2.914428710937500000e-03
-2.611679136753082275e-01,3.430853271484375000e+01,4.354357719421386719e-03,-2.910614013671875000e-03
-2.568135559558868408e-01,3.430562210083007812e+01,4.392266273498535156e-03,-3.406524658203125000e-03
-2.524212896823883057e-01,3.430221557617187500e+01,4.301637411117553711e-03,-3.128051757812500000e-03
-2.481196522712707520e-01,3.429908752441406250e+01,3.805458545684814453e-03,-2.662658691406250000e-03
-2.443141937255859375e-01,3.429642486572265625e+01,4.163473844528198242e-03,-3.120422363281250000e-03
-2.401507198810577393e-01,3.429330444335937500e+01,4.312381148338317871e-03,-3.097534179687500000e-03
-2.358383387327194214e-01,3.429020690917968750e+01,4.594877362251281738e-03,-3.185272216796875000e-03
-2.312434613704681396e-01,3.428702163696289062e+01,4.033923149108886719e-03,-2.494812011718750000e-03
-2.272095382213592529e-01,3.428452682495117188e+01,4.890710115432739258e-03,-3.471374511718750000e-03
-2.223188281059265137e-01,3.428105545043945312e+01,4.375889897346496582e-03,-2.979278564453125000e-03
-2.179429382085800171e-01,3.427807617187500000e+01,4.541873931884765625e-03,-2.777099609375000000e-03
-2.134010642766952515e-01,3.427529907226562500e+01,4.576250910758972168e-03,-2.845764160156250000e-03
-2.088248133659362793e-01,3.427245330810546875e+01,4.506781697273254395e-03,-2.799987792968750000e-03
-2.043180316686630249e-01,3.426965332031250000e+01,4.182413220405578613e-03,-2.613067626953125000e-03
-2.001356184482574463e-01,3.426704025268554688e+01,4.696086049079895020e-03,-2.704620361328125000e-03
-1.954395323991775513e-01,3.426433563232421875e+01,4.715815186500549316e-03,-2.746582031250000000e-03
-1.907237172126770020e-01,3.426158905029296875e+01,5.033805966377258301e-03,-3.139495849609375000e-03
-1.856899112462997437e-01,3.425844955444335938e+01,4.291802644729614258e-03,-2.712249755859375000e-03
-1.813981086015701294e-01,3.425573730468750000e+01,4.583641886711120605e-03,-2.906799316406250000e-03
-1.768144667148590088e-01,3.425283050537109375e+01,4.375725984573364258e-03,-2.880096435546875000e-03
-1.724387407302856445e-01,3.424995040893554688e+01,4.519671201705932617e-03,-3.086090087890625000e-03
-1.679190695285797119e-01,3.424686431884765625e+01,4.615321755409240723e-03,-2.868652343750000000e-03
-1.633037477731704712e-01,3.424399566650390625e+01,4.339814186096191406e-03,-2.902984619140625000e-03
-1.589639335870742798e-01,3.424109268188476562e+01,5.193755030632019043e-03,-3.139495849609375000e-03
-1.537701785564422607e-01,3.423795318603515625e+01,4.624813795089721680e-03,-3.013610839843750000e-03
-1.491453647613525391e-01,3.423493957519531250e+01,4.142522811889648438e-03,-2.662658691406250000e-03
-1.450028419494628906e-01,3.423227691650390625e+01,5.236417055130004883e-03,-2.967834472656250000e-03
-1.397664248943328857e-01,3.422930908203125000e+01,4.764914512634277344e-03,-2.906799316406250000e-03
-1.350015103816986084e-01,3.422640228271484375e+01,5.501091480255126953e-03,-3.417968750000000000e-03
-1.295004189014434814e-01,3.422298431396484375e+01,4.485607147216796875e-03,-2.593994140625000000e-03
-1.250148117542266846e-01,3.422039031982421875e+01,4.484653472900390625e-03,-2.471923828125000000e-03
-1.205301582813262939e-01,3.421791839599609375e+01,5.314081907272338867e-03,-2.853393554687500000e-03
-1.152160763740539551e-01,3.421506500244140625e+01,5.255959928035736084e-03,-3.074645996093750000e-03
-1.099601164460182190e-01,3.421199035644531250e+01,5.788363516330718994e-03,-3.356933593750000000e-03
-1.041717529296875000e-01,3.420863342285156250e+01,4.604682326316833496e-03,-2.632141113281250000e-03
-9.956707060337066650e-02,3.420600128173828125e+01,5.581036210060119629e-03,-3.303527832031250000e-03
-9.398603439331054688e-02,3.420269775390625000e+01,5.019269883632659912e-03,-2.807617187500000000e-03
-8.896676450967788696e-02,3.419989013671875000e+01,5.461968481540679932e-03,-3.906250000000000000e-03
-8.350479602813720703e-02,3.419598388671875000e+01,3.885455429553985596e-03,-2.471923828125000000e-03
-7.961934059858322144e-02,3.419351196289062500e+01,4.845932126045227051e-03,-3.574371337890625000e-03
-7.477340847253799438e-02,3.418993759155273438e+01,5.380742251873016357e-03,-3.868103027343750000e-03
-6.939266622066497803e-02,3.418606948852539062e+01,4.639312624931335449e-03,-3.025054931640625000e-03
-6.475335359573364258e-02,3.418304443359375000e+01,5.199164152145385742e-03,-3.509521484375000000e-03
-5.955418944358825684e-02,3.417953491210937500e+01,5.604743957519531250e-03,-3.700256347656250000e-03
-5.394944548606872559e-02,3.417583465576171875e+01,4.728183150291442871e-03,-3.131866455078125000e-03
-4.922126233577728271e-02,3.417270278930664062e+01,5.461789667606353760e-03,-3.452301025390625000e-03
-4.375947266817092896e-02,3.416925048828125000e+01,5.370058119297027588e-03,-3.456115722656250000e-03
-3.838941454887390137e-02,3.416579437255859375e+01,5.491040647029876709e-03,-3.417968750000000000e-03
-3.289837390184402466e-02,3.416237640380859375e+01,6.737899035215377808e-03,-3.654479980468750000e-03
-2.616047486662864685e-02,3.415872192382812500e+01,4.568291828036308289e-03,-3.044128417968750000e-03
-2.159218303859233856e-02,3.415567779541015625e+01,7.005193270742893219e-03,-3.929138183593750000e-03
-1.458698976784944534e-02,3.415174865722656250e+01,5.732245743274688721e-03,-3.509521484375000000e-03
-8.854744024574756622e-03,3.414823913574218750e+01,5.223195999860763550e-03,-3.326416015625000000e-03
-3.631548024713993073e-03,3.414491271972656250e+01,6.390648195520043373e-03,-4.684448242187500000e-03
2.759100170806050301e-03,3.414022827148437500e+01,4.873663419857621193e-03,-3.490447998046875000e-03
7.632763590663671494e-03,3.413673782348632812e+01,5.037871655076742172e-03,-3.612518310546875000e-03
1.267063524574041367e-02,3.413312530517578125e+01,5.704472772777080536e-03,-4.043579101562500000e-03
1.837510801851749420e-02,3.412908172607421875e+01,5.655944347381591797e-03,-4.074096679687500000e-03
2.403105236589908600e-02,3.412500762939453125e+01,5.803162232041358948e-03,-4.287719726562500000e-03
2.983421459794044495e-02,3.412071990966796875e+01,6.937567144632339478e-03,-5.264282226562500000e-03
3.677178174257278442e-02,3.411545562744140625e+01,4.573374986648559570e-03,-3.482818603515625000e-03
4.134515672922134399e-02,3.411197280883789062e+01,5.675245076417922974e-03,-4.337310791015625000e-03
4.702040180563926697e-02,3.410763549804687500e+01,5.899619311094284058e-03,-4.516601562500000000e-03
5.292002111673355103e-02,3.410311889648437500e+01,6.978213787078857422e-03,-5.779266357421875000e-03
5.989823490381240845e-02,3.409733963012695312e+01,4.739508032798767090e-03,-3.974914550781250000e-03
6.463774293661117554e-02,3.409336471557617188e+01,6.006151437759399414e-03,-4.764556884765625000e-03
7.064389437437057495e-02,3.408860015869140625e+01,6.783321499824523926e-03,-5.386352539062500000e-03
7.742721587419509888e-02,3.408321380615234375e+01,5.351163446903228760e-03,-4.470825195312500000e-03
8.277837932109832764e-02,3.407874298095703125e+01,7.167451083660125732e-03,-5.455017089843750000e-03
8.994583040475845337e-02,3.407328796386718750e+01,5.245506763458251953e-03,-5.168914794921875000e-03
9.519133716821670532e-02,3.406811904907226562e+01,5.327820777893066406e-03,-4.474639892578125000e-03
1.005191579461097717e-01,3.406364440917968750e+01,5.570285022258758545e-03,-5.073547363281250000e-03
1.060894429683685303e-01,3.405857086181640625e+01,5.799874663352966309e-03,-5.233764648437500000e-03
1.118893176317214966e-01,3.405333709716796875e+01,6.482757627964019775e-03,-6.183624267578125000e-03
1.183720752596855164e-01,3.404715347290039062e+01,5.273185670375823975e-03,-5.043029785156250000e-03
1.236452609300613403e-01,3.404211044311523438e+01,6.057962775230407715e-03,-5.268096923828125000e-03
1.297032237052917480e-01,3.403684234619140625e+01,5.975365638732910156e-03,-5.409240722656250000e-03
1.356785893440246582e-01,3.403143310546875000e+01,5.953013896942138672e-03,-5.607604980468750000e-03
1.416316032409667969e-01,3.402582550048828125e+01,5.862861871719360352e-03,-5.805969238281250000e-03
1.474944651126861572e-01,3.402001953125000000e+01,6.168007850646972656e-03,-5.401611328125000000e-03
1.536624729633331299e-01,3.401461791992187500e+01,6.272211670875549316e-03,-6.904602050781250000e-03
1.599346846342086792e-01,3.400771331787109375e+01,5.782201886177062988e-03,-6.126403808593750000e-03
1.657168865203857422e-01,3.400158691406250000e+01,5.310565233230590820e-03,-5.516052246093750000e-03
1.710274517536163330e-01,3.399607086181640625e+01,5.061089992523193359e-03,-5.496978759765625000e-03
1.760885417461395264e-01,3.399057388305664062e+01,5.478456616401672363e-03,-6.023406982421875000e-03
1.815669983625411987e-01,3.398455047607421875e+01,5.426481366157531738e-03,-6.118774414062500000e-03
1.869934797286987305e-01,3.397843170166015625e+01,5.450993776321411133e-03,-6.072998046875000000e-03
1.924444735050201416e-01,3.397235870361328125e+01,5.873441696166992188e-03,-6.530761718750000000e-03
1.983179152011871338e-01,3.396582794189453125e+01,4.757374525070190430e-03,-5.348205566406250000e-03
2.030752897262573242e-01,3.396047973632812500e+01,5.947649478912353516e-03,-7.049560546875000000e-03
2.090229392051696777e-01,3.395343017578125000e+01,5.444169044494628906e-03,-5.840301513671875000e-03
2.144671082496643066e-01,3.394758987426757812e+01,4.775971174240112305e-03,-6.221771240234375000e-03
2.192430794239044189e-01,3.394136810302734375e+01,5.326420068740844727e-03,-6.668090820312500000e-03
2.245694994926452637e-01,3.393470001220703125e+01,4.969552159309387207e-03,-6.561279296875000000e-03
2.295390516519546509e-01,3.392813873291015625e+01,4.912257194519042969e-03,-6.435394287109375000e-03
2.344513088464736938e-01,3.392170333862304688e+01,5.550175905227661133e-03,-6.370544433593750000e-03
2.400014847517013550e-01,3.391533279418945312e+01,4.824191331863403320e-03,-7.331848144531250000e-03
2.448256760835647583e-01,3.390800094604492188e+01,4.955708980560302734e-03,-6.488800048828125000e-03
2.497813850641250610e-01,3.390151214599609375e+01,4.403069615364074707e-03,-5.779266357421875000e-03
2.541844546794891357e-01,3.389573287963867188e+01,5.301982164382934570e-03,-7.129669189453125000e-03
2.594864368438720703e-01,3.388860321044921875e+01,4.513263702392578125e-03,-5.931854248046875000e-03
2.639997005462646484e-01,3.388267135620117188e+01,5.197346210479736328e-03,-6.542205810546875000e-03
2.691970467567443848e-01,3.387612915039062500e+01,4.745960235595703125e-03,-6.454467773437500000e-03
2.739430069923400879e-01,3.386967468261718750e+01,4.178524017333984375e-03,-6.862640380859375000e-03
2.781215310096740723e-01,3.386281204223632812e+01,4.479378461837768555e-03,-6.778717041015625000e-03
2.826009094715118408e-01,3.385603332519531250e+01,4.946649074554443359e-03,-6.599426269531250000e-03
2.875475585460662842e-01,3.384943389892578125e+01,3.945112228393554688e-03,-6.851196289062500000e-03
2.914926707744598389e-01,3.384258270263671875e+01,4.501253366470336914e-03,-6.809234619140625000e-03
2.959939241409301758e-01,3.383577346801757812e+01,4.534691572189331055e-03,-6.488800048828125000e-03
3.005286157131195068e-01,3.382928466796875000e+01,4.562705755233764648e-03,-6.557464599609375000e-03
3.050913214683532715e-01,3.382272720336914062e+01,4.713118076324462891e-03,-6.603240966796875000e-03
3.098044395446777344e-01,3.381612396240234375e+01,5.199164152145385742e-03,-7.236480712890625000e-03
3.150036036968231201e-01,3.380888748168945312e+01,4.777878522872924805e-03,-6.427764892578125000e-03
3.197814822196960449e-01,3.380245971679687500e+01,4.127055406570434570e-03,-5.874633789062500000e-03
3.239085376262664795e-01,3.379658508300781250e+01,5.113571882247924805e-03,-7.484436035156250000e-03
3.290221095085144043e-01,3.378910064697265625e+01,4.001945257186889648e-03,-5.840301513671875000e-03
3.330240547657012939e-01,3.378326034545898438e+01,4.871159791946411133e-03,-6.469726562500000000e-03
3.378952145576477051e-01,3.377679061889648438e+01,4.264414310455322266e-03,-6.855010986328125000e-03
3.421596288681030273e-01,3.376993560791015625e+01,4.273027181625366211e-03,-7.453918457031250000e-03
3.464326560497283936e-01,3.376248168945312500e+01,3.911554813385009766e-03,-6.072998046875000000e-03
3.503442108631134033e-01,3.375640869140625000e+01,4.374682903289794922e-03,-6.881713867187500000e-03
3.547188937664031982e-01,3.374952697753906250e+01,4.936873912811279297e-03,-6.961822509765625000e-03
3.596557676792144775e-01,3.374256515502929688e+01,4.608958959579467773e-03,-6.603240966796875000e-03
3.642647266387939453e-01,3.373596191406250000e+01,4.624634981155395508e-03,-7.064819335937500000e-03
3.688893616199493408e-01,3.372889709472656250e+01,4.352033138275146484e-03,-6.099700927734375000e-03
3.732413947582244873e-01,3.372279739379882812e+01,4.746973514556884766e-03,-6.748199462890625000e-03
3.779883682727813721e-01,3.371604919433593750e+01,4.890978336334228516e-03,-6.576538085937500000e-03
3.828793466091156006e-01,3.370947265625000000e+01,5.011588335037231445e-03,-6.919860839843750000e-03
3.878909349441528320e-01,3.370255279541015625e+01,5.823761224746704102e-03,-7.385253906250000000e-03
3.937146961688995361e-01,3.369516754150390625e+01,4.237413406372070312e-03,-6.050109863281250000e-03
3.979521095752716064e-01,3.368911743164062500e+01,5.159616470336914062e-03,-6.858825683593750000e-03
4.031117260456085205e-01,3.368225860595703125e+01,5.127280950546264648e-03,-7.171630859375000000e-03
4.082390069961547852e-01,3.367508697509765625e+01,5.044490098953247070e-03,-6.988525390625000000e-03
4.132834970951080322e-01,3.366809844970703125e+01,5.017429590225219727e-03,-7.064819335937500000e-03
4.183009266853332520e-01,3.366103363037109375e+01,5.028069019317626953e-03,-7.331848144531250000e-03
4.233289957046508789e-01,3.365370178222656250e+01,5.079388618469238281e-03,-7.034301757812500000e-03
4.284083843231201172e-01,3.364666748046875000e+01,5.301952362060546875e-03,-7.690429687500000000e-03
4.337103366851806641e-01,3.363897705078125000e+01,5.028396844863891602e-03,-7.217407226562500000e-03
4.387387335300445557e-01,3.363175964355468750e+01,5.079776048660278320e-03,-7.522583007812500000e-03
4.438185095787048340e-01,3.362423706054687500e+01,4.593968391418457031e-03,-6.614685058593750000e-03
4.484124779701232910e-01,3.361762237548828125e+01,5.328625440597534180e-03,-7.560729980468750000e-03
4.537411034107208252e-01,3.361006164550781250e+01,5.282402038574218750e-03,-7.728576660156250000e-03
4.590235054492950439e-01,3.360233306884765625e+01,5.288064479827880859e-03,-7.427215576171875000e-03
4.643115699291229248e-01,3.359490585327148438e+01,5.305230617523193359e-03,-7.579803466796875000e-03
4.696168005466461182e-01,3.358732604980468750e+01,6.337523460388183594e-03,-8.571624755859375000e-03
4.759543240070343018e-01,3.357875442504882812e+01,4.128873348236083984e-03,-6.969451904296875000e-03
4.800831973552703857e-01,3.357178497314453125e+01,5.777984857559204102e-03,-7.720947265625000000e-03
4.858611822128295898e-01,3.356406402587890625e+01,5.251020193099975586e-03,-8.995056152343750000e-03
4.911122024059295654e-01,3.355506896972656250e+01,5.364239215850830078e-03,-7.667541503906250000e-03
4.964764416217803955e-01,3.354740142822265625e+01,5.382269620895385742e-03,-7.835388183593750000e-03
5.018587112426757812e-01,3.353956604003906250e+01,5.253612995147705078e-03,-8.380889892578125000e-03
5.071123242378234863e-01,3.353118515014648438e+01,4.846751689910888672e-03,-7.335662841796875000e-03
5.119590759277343750e-01,3.352384948730468750e+01,5.299866199493408203e-03,-8.331298828125000000e-03
5.172589421272277832e-01,3.351551818847656250e+01,5.220353603363037109e-03,-8.590698242187500000e-03
5.224792957305908203e-01,3.350692749023437500e+01,5.230009555816650391e-03,-8.304595947265625000e-03
